"id_cliente","nombre","apellido","curp","correo","ciudad","delegacion","estado_civil"
98303,"Daniela","Candelaria","TPAI209389BYWUBM70","daniela.candelaria.8271@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
98304,"Olga","Burgos","MLWV803478TAOHVD05","olga.burgos.8272@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
98305,"Conchita","Perea","CUQU050753DBJIUU43","conchita.perea.8273@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
98306,"Magdalena","Angulo","KVOX800154QENPDB33","magdalena.angulo.8274@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
98307,"Anel","Ruiz","KSGB557987GEMOKY52","anel.ruiz.8275@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
98308,"Caridad","Cano","PRDL503126EMDGFU00","caridad.cano.8276@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
98309,"Itzel","Sauceda","BKRA036918MXVPKV99","itzel.sauceda.8277@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
98310,"Amador","Bustos","QTQD763950ABGDDJ02","amador.bustos.8278@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
98311,"Ángela","Ávalos","RXQX614576JRNDLP72","ángela.ávalos.8279@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
98312,"Luis Manuel","Reyna","EFBO289652DYTVLE32","luis manuel.reyna.8280@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
98313,"Linda","Cervantes","ZCZX532895SQEAKW55","linda.cervantes.8281@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
98314,"Carmen","Guerrero","ZACT073193ZELLTE14","carmen.guerrero.8282@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
98315,"Rolando","Almaraz","DJBU268631IBHKRN38","rolando.almaraz.8283@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
98316,"Antonio","Montalvo","KYEG375454DWVNMU90","antonio.montalvo.8284@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
98317,"Isaac","Barela","JTXL722731JLROYZ05","isaac.barela.8285@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
98318,"Gabino","Castellanos","CVFR774790OQDHMW26","gabino.castellanos.8286@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
98319,"Evelio","Cornejo","RCNW055937IYARHA76","evelio.cornejo.8287@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
98320,"Amalia","Quintana","EWQC597218QMNEZI78","amalia.quintana.8288@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
98321,"Serafín","Loya","PPRM991856HKLVPA82","serafín.loya.8289@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
98322,"Alfonso","Barrera","MHNZ950936HESJQS93","alfonso.barrera.8290@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
98323,"Roberto","Lerma","SDTR085997BVZBVH94","roberto.lerma.8291@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
98324,"Ruby","Vigil","ENGI355434HQWDYT84","ruby.vigil.8292@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98325,"Oswaldo","Ruelas","UOYF919793WBCFYB68","oswaldo.ruelas.8293@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
98326,"Patricio","Estévez","SEGG264685VOJRWF18","patricio.estévez.8294@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
98327,"José María","Sauceda","NKRC236943NPERPW95","josé maría.sauceda.8295@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
98328,"Rosalia","Corrales","PMWI107734WNOWDP33","rosalia.corrales.8296@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
98329,"Gerónimo","Colón","YSYU202310KHEXZN75","gerónimo.colón.8297@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98330,"Martín","Collado","CDDV422226VDDBHC91","martín.collado.8298@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
98331,"Nayeli","Pérez","JAVP672537PCUUJF67","nayeli.pérez.8299@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
98332,"Nayeli","Rentería","YFGF686975QLWVVB56","nayeli.rentería.8300@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
98333,"Renato","Alcala","LXXN095619KVQMDV87","renato.alcala.8301@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
98334,"Miriam","García","GDHG052938THZQDF01","miriam.garcía.8302@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
98335,"Sandra","Valdés","RNPL694303XFNTQN04","sandra.valdés.8303@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
98336,"Patricia","Rael","JVZC194924RCIFQI03","patricia.rael.8304@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
98337,"Ana Luisa","Guillen","WZHK386219AMEXOS01","ana luisa.guillen.8305@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
98338,"Claudio","Ballesteros","YLNY781544HYHNDI48","claudio.ballesteros.8306@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
98339,"Daniela","Bernal","ATQH155968SNEUMO88","daniela.bernal.8307@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
98340,"Jacinto","Alcántar","SFMW186671GJWKET05","jacinto.alcántar.8308@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
98341,"Octavio","Escobedo","ELKO128700RBGNTT63","octavio.escobedo.8309@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
98342,"Claudio","Barrera","KCWN231975MPWCPB01","claudio.barrera.8310@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
98343,"Vicente","Villagómez","NUFG658164ONUBPE11","vicente.villagómez.8311@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
98344,"Angélica","Carreón","HUEZ441611LMYZUW66","angélica.carreón.8312@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
98345,"Clemente","Chávez","ZGCB546144XYFHRC78","clemente.chávez.8313@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
98346,"Salvador","Collazo","DQHT592663FZCKTC41","salvador.collazo.8314@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
98347,"Úrsula","Córdova","DLOE017158CZMFQG48","úrsula.córdova.8315@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
98348,"Sessa","Robles","CIPI382617LCYLNC55","sessa.robles.8316@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
98349,"Julio César","Navarrete","CVFB054344GTEWWC82","julio césar.navarrete.8317@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
98350,"Juan","Partida","CLVH236800BAMYTC32","juan.partida.8318@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
98351,"Mario","Villalpando","MPSJ342511PJOOTE90","mario.villalpando.8319@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98352,"Patricio","Mota","OTJW431159FYAKJV73","patricio.mota.8320@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
98353,"Luz","Mondragón","LRZN296038EFYUOP41","luz.mondragón.8321@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
98354,"Patricia","Jimínez","CVGG965594YXLHDN66","patricia.jimínez.8322@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
98355,"Mario","Bustamante","JONO178314VKIHYX20","mario.bustamante.8323@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
98356,"Alberto","Aguilar","BHAO932205HSERML63","alberto.aguilar.8324@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98357,"Ana Luisa","Rojas","CSYJ233644KQLBQD25","ana luisa.rojas.8325@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
98358,"Julio César","Garrido","SLZJ355801XUCVKV39","julio césar.garrido.8326@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
98359,"Juan Carlos","Ortega","DSNA481781CSPSKH33","juan carlos.ortega.8327@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
98360,"Olivia","Jiménez","UCZO009587BLHLUH54","olivia.jiménez.8328@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
98361,"Mauricio","Briseño","PNKA975433SMKAXY71","mauricio.briseño.8329@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
98362,"Santiago","Rojo","OIYH892354IXMBTK90","santiago.rojo.8330@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
98363,"Nadia","Perea","PKTU756330INVBPZ42","nadia.perea.8331@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
98364,"Reynaldo","Godoy","OIUG299978OJCWBL70","reynaldo.godoy.8332@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
98365,"Reina","Monroy","KIPX289712MRUBKE49","reina.monroy.8333@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
98366,"Lourdes","Reynoso","JMPW453819KPEKSV79","lourdes.reynoso.8334@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
98367,"Cynthia","Velázquez","LBOW617547KGLLOA37","cynthia.velázquez.8335@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
98368,"Claudia","Cano","ETOC455386TCKPRB78","claudia.cano.8336@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
98369,"Víctor","Zarate","ERGI739375LBCWNB61","víctor.zarate.8337@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
98370,"Rubén","Tamayo","PQXJ856605IESDNQ93","rubén.tamayo.8338@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
98371,"Marisela","Bustos","EGZJ346294RNLCKL31","marisela.bustos.8339@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
98372,"Nayeli","Mendoza","ATWF638326EICCPJ58","nayeli.mendoza.8340@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
98373,"Eloy","Sepúlveda","ZHYR846464RRWIPK34","eloy.sepúlveda.8341@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
98374,"Débora","Nieves","KWFT205849MABKGI54","débora.nieves.8342@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
98375,"Nadia","Olivárez","HHYJ322555QCUIXR60","nadia.olivárez.8343@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
98376,"Emiliano","Ocampo","VRHC106440GSDXQV91","emiliano.ocampo.8344@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
98377,"Ángela","Pichardo","FIRU451399IYNDFR04","ángela.pichardo.8345@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
98378,"Diana","de León","VHBU891384VSKZEP67","diana.de león.8346@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
98379,"José Manuél","Esquivel","PTDG279883LCWXTF51","josé manuél.esquivel.8347@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
98380,"Inés","Aponte","NUKN821314OXCGBW14","inés.aponte.8348@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
98381,"María Teresa","Montaño","PEMT100539DZQPID99","maría teresa.montaño.8349@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
98382,"Ofelia","Armendáriz","CLBU714233RNUKEU90","ofelia.armendáriz.8350@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
98383,"Magdalena","Hernádez","JBSE742058XLSRYE75","magdalena.hernádez.8351@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
98384,"Claudia","Corona","XAAH799591OLZRAL33","claudia.corona.8352@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
98385,"Agustín","Pelayo","FXPH700814HSJHXJ24","agustín.pelayo.8353@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
98386,"Ramiro","Alvarez","MXDQ044857LFRWRD73","ramiro.alvarez.8354@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98387,"Natividad","Mora","BHDL519301OGRBMJ90","natividad.mora.8355@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
98388,"Ilse","Quesada","LNTA131988TLPVJS75","ilse.quesada.8356@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
98389,"Anabel","Rocha","ZZTB303103QLKZFM58","anabel.rocha.8357@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
98390,"Clara","Gálvez","OSJV450956UZVCDC51","clara.gálvez.8358@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
98391,"Bianca","Ontiveros","VINI940770ZNSNCM11","bianca.ontiveros.8359@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
98392,"Timoteo","Santillán","AJSP935539RTGZTU70","timoteo.santillán.8360@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
98393,"Minerva","Morales","ADHT747642RHVQVA62","minerva.morales.8361@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
98394,"Eric","Brito","PXWY958077HKOIIL92","eric.brito.8362@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
98395,"Mónica","Montemayor","CGYP592766UQQRMG63","mónica.montemayor.8363@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
98396,"Rolando","Pineda","DOTN563225ZMKRCJ00","rolando.pineda.8364@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
98397,"Adriana","Villalobos","WCIU146601JRKBMM52","adriana.villalobos.8365@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98398,"Nadia","Velásquez","RATJ009053KJOFWV18","nadia.velásquez.8366@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
98399,"Israel","Moya","TCLT752100SJJMBI68","israel.moya.8367@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
98400,"Araceli","Tamayo","UTHL460164FCKVDI96","araceli.tamayo.8368@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
98401,"Gabino","de Jesús","CMPZ079241JIHSKC12","gabino.de jesús.8369@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
98402,"Tania","Aparicio","XMWQ743234LVNTUW94","tania.aparicio.8370@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
98403,"Leonardo","Almanza","DSLM674780TMOVGA46","leonardo.almanza.8371@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
98404,"Débora","Balderas","YJDW989541BHMMPI10","débora.balderas.8372@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
98405,"Jonás","Zaragoza","QWVE764653UHVQUT44","jonás.zaragoza.8373@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
98406,"Lucía","Garica","ESBK355287BIXFQN01","lucía.garica.8374@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
98407,"Emilio","Melgar","KXZN277199WWYSDL46","emilio.melgar.8375@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
98408,"Elena","Santana","LBXX310068DABBHV16","elena.santana.8376@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
98409,"Fidel","Acuña","VNAB929610XFKUBC44","fidel.acuña.8377@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
98410,"Dulce María","Espinal","QQMJ115722IHHCSU01","dulce maría.espinal.8378@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
98411,"Elias","Pichardo","HMIK871903QJJHKP77","elias.pichardo.8379@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
98412,"César","Monroy","GARC853906QUQXCN59","césar.monroy.8380@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
98413,"Camilo","Barraza","WYYO323724QWEVWU36","camilo.barraza.8381@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
98414,"Benito","Marroquín","UNJQ431727FGHHFS06","benito.marroquín.8382@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
98415,"Nayeli","Rodríquez","LYVD790236GJWKZB05","nayeli.rodríquez.8383@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
98416,"Judith","Domínguez","COKV317348BDJPNF84","judith.domínguez.8384@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
98417,"Trinidad","Paredes","FUED506500UFRWLW75","trinidad.paredes.8385@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
98418,"Georgina","Romero","SYYB841122KMMFYL79","georgina.romero.8386@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
98419,"José Manuél","Carrasco","JKDV642494RQLGTM95","josé manuél.carrasco.8387@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
98420,"José Carlos","Prado","MWUH542400AKAYKO09","josé carlos.prado.8388@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
98421,"Dalia","Mascareñas","BNGG136015CSTNPB22","dalia.mascareñas.8389@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
98422,"Benjamín","Saldaña","JICS684936RPLIAT05","benjamín.saldaña.8390@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
98423,"Sergio","Pacheco","EQOU893105ZIYXFX16","sergio.pacheco.8391@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
98424,"María del Carmen","Preciado","WRZA640104JUHEBP69","maría del carmen.preciado.8392@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
98425,"Benito","Calvillo","XEQY196491TGZSVD37","benito.calvillo.8393@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
98426,"Concepción","Casas","DAVN591720EBJKEZ03","concepción.casas.8394@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
98427,"Andrea","Cano","DCPJ448335XYURFN52","andrea.cano.8395@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
98428,"Verónica","Cardona","XLLN167377BNVPYD40","verónica.cardona.8396@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
98429,"Victoria","Valladares","THFC871516PMPVER64","victoria.valladares.8397@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
98430,"Víctor","Oquendo","OLJA916989HMDTGH70","víctor.oquendo.8398@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
98431,"Elsa","Niño","NSYU464031NKQNRN64","elsa.niño.8399@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
98432,"Beatriz","Noriega","EYWK679961GRLXSJ08","beatriz.noriega.8400@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
98433,"Mitzy","Nájera","EFVT118495LWJAWV26","mitzy.nájera.8401@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","casado/a"
98434,"Jerónimo","Valdés","DSWI681978VBAJHF47","jerónimo.valdés.8402@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
98435,"Sandra","Villagómez","HTFK699500YZKPJX10","sandra.villagómez.8403@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
98436,"Asunción","Ballesteros","QHWC529784QTMKWS51","asunción.ballesteros.8404@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
98437,"Lorena","Orellana","FIKP168940PMADDD91","lorena.orellana.8405@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
98438,"Daniel","Vaca","IYZI118774KXULAN50","daniel.vaca.8406@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
98439,"Hermelinda","Venegas","SURP047216NKVDXK12","hermelinda.venegas.8407@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
98440,"José Eduardo","Orozco","NJJF275555SWTNOJ59","josé eduardo.orozco.8408@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
98441,"Juan","Mateo","CMVR956841BLEBFL56","juan.mateo.8409@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
98442,"Modesto","Holguín","ZUCQ463888SESJSI95","modesto.holguín.8410@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
98443,"José Manuél","Ordóñez","LENY374076ZDSDLS84","josé manuél.ordóñez.8411@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
98444,"Wilfrido","Laureano","LBRJ422167QSLYVM57","wilfrido.laureano.8412@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
98445,"Fabiola","Maestas","FWRW675628OACVGA48","fabiola.maestas.8413@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
98446,"Lucía","Rojo","LMEU315870UEVFJA53","lucía.rojo.8414@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
98447,"Silvia","Díaz","WXVG347762IIIJRI32","silvia.díaz.8415@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
98448,"Alfredo","Nevárez","HIHS756765MQDHVG01","alfredo.nevárez.8416@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
